Active_Max_is_most_common,Active_Max,Active_Std_is_most_common,Active_Std,Average_Packet_Size,Bwd_Bulk_Rate_Avg_is_most_common,Bwd_Bulk_Rate_Avg,Bwd_Bytes_Bulk_Avg_is_most_common,Bwd_Bytes_Bulk_Avg,Bwd_Header_Length,Bwd_IAT_Max_is_most_common,Bwd_IAT_Max,Bwd_IAT_Mean_is_most_common,Bwd_IAT_Mean,Bwd_IAT_Min_is_most_common,Bwd_IAT_Min,Bwd_IAT_Total_is_most_common,Bwd_IAT_Total,Bwd_Init_Win_Bytes,Bwd_Packet_Length_Max_is_most_common,Bwd_Packet_Length_Max,Bwd_Packet_Length_Mean_is_most_common,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Min_is_most_common,Bwd_Packet_Length_Min,Bwd_Packets_s_is_most_common,Bwd_Packets_s,CWR_Flag_Count,Down_Up_Ratio,Dst_IP,Dst_Port_is_most_common,Dst_Port,ECE_Flag_Count,FIN_Flag_Count,FWD_Init_Win_Bytes_is_most_common,FWD_Init_Win_Bytes,Flow_Bytes_s_is_most_common,Flow_Bytes_s,Flow_Duration,Flow_IAT_Min,Flow_Packets_s,Fwd_Header_Length,Fwd_IAT_Std_is_most_common,Fwd_IAT_Std,Fwd_PSH_Flags,Fwd_Packet_Length_Std_is_most_common,Fwd_Packet_Length_Std,Fwd_Seg_Size_Min_is_most_common,Fwd_Seg_Size_Min,Fwd_URG_Flags,Idle_Max_is_most_common,Idle_Max,Idle_Std_is_most_common,Idle_Std,Label,Packet_Length_Min_is_most_common,Packet_Length_Min,Packet_Length_Variance_is_most_common,Packet_Length_Variance,Protocol,RST_Flag_Count,SYN_Flag_Count,Src_IP,Src_Port,Subflow_Bwd_Bytes_is_most_common,Subflow_Bwd_Bytes,Subflow_Fwd_Bytes_is_most_common,Subflow_Fwd_Bytes,Total_Bwd_packets,Total_Fwd_Packet,Total_Length_of_Bwd_Packet_is_most_common,Total_Length_of_Bwd_Packet,Total_Length_of_Fwd_Packet,Traffic_Subtype,Traffic_Type,URG_Flag_Count
1,-5.199337582605575,1,-5.199337582605575,0.14550875731852989,0,3.1195456853397268,0,5.19933758270342,1,0,2.6747852982924765,0,2.5171242072626496,0,2.651747114357288,0,5.19933758270342,1,0,5.19933758270342,0,2.517927276478699,1,-5.199337582605575,0,0.97620313328754,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1427552615088843,5.19933758270342,-5.199337582605575,0.965957423806056,5.19933758270342,0,0.9610080201407507,0,0,2.1491123527596536,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5451960664557013,1,-1,1,0,0.5780432824198548,0,5.19933758270342,0,5.19933758270342,1,1,0,3.144441038714291,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14586422859502274,0,3.119101518384555,0,5.19933758270342,1,0,2.674646469967217,0,2.5172570088164807,0,2.6517753409663998,0,3.6325791559974503,1,0,5.19933758270342,0,2.533749541831061,1,-5.199337582605575,0,0.9606256748731422,0,-1,1,0,2.97681883995535,0,1,0,2.1716725958751426,0,1.1460366248424583,3.4640171192999762,-5.199337582605575,0.9506218967056799,5.19933758270342,0,0.9606506321683229,1,0,2.1442355268285027,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5451275230971161,1,-1,0,1,1.462576197391813,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1483297408648334,5.19933758270342,0,0,0
0,5.19933758270342,1,-5.199337582605575,0.14499536554342082,0,3.1073890914346016,0,5.19933758270342,1,0,2.706368259289108,0,2.5163201858176487,0,2.6524675537485787,0,5.19933758270342,0,0,2.519333220241043,0,2.5213355538058275,0,2.67466413612223,0,1.0973777609615958,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,0.9787827191339606,5.19933758270342,-2.500333668206755,0.6847574295325312,2.7474533072977194,0,0.9289228943818085,0,0,1.0702005068800282,0,-5.199337582605575,0,0,0.19163303859577524,1,-5.199337582605575,0,0,0.6343396394107158,0,-0.17715959732624037,2,-1,0,1,1.5801536251959627,0,4.2159444038822675,0,0.0022844702013250446,1,1,0,3.159242279247475,0.1378783126797441,0,0,0
0,5.19933758270342,1,-5.199337582605575,-0.9600317474612313,1,-5.199337582605575,1,-5.199337582605575,1,0,2.7049644419431007,0,2.776949880623035,0,2.7160449245209155,0,3.943143636228087,1,0,2.513478406187401,0,2.4252009836633435,1,-5.199337582605575,0,0.1581852668701502,0,-1,0,0,1.58970755513782,0,0,0,-1.280981397513278,0,-0.5017994414975876,5.19933758270342,-2.4828234832186973,-0.02047386549721513,3.4417131650520987,0,1.0516944973249502,0,0,1.047302787575406,0,1.3716572255726536,0,0,0.1854781979322872,1,-5.199337582605575,0,1,-5.199337582605575,0,0.09833287724144295,1,-1,0,1,2.459320444189848,0,2.564289054129392,0,0.010538572198944128,1,1,0,3.0900899275169778,1.0269769652703358,0,0,0
0,1.9473488788796411,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,3.2430264262521677,-2.4549304599363917,-1.3458639619410504,-5.199337582605575,0,2.232005275039293,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.1861844087309845,0,2.1140173655462213,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,0,2.97681883995535,0,0,0,-5.199337582605575,1,-5.199337582605575,-2.136857196974103,-1.8529679936394494,2.1132213449124784,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,1,0,1,1.462576197391813,1,-5.199337582605575,1,-5.199337582605575,-1,-1,1,-5.199337582605575,-5.199337582605575,0,0,0
0,5.19933758270342,1,-5.199337582605575,0.14597549306233215,0,3.116431017599381,0,5.19933758270342,1,0,2.764676591334462,0,2.5181770908249512,0,2.6519447450045632,0,5.19933758270342,1,0,5.19933758270342,0,2.526209298693971,1,-5.199337582605575,0,0.8559410124436999,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1107490745346462,5.19933758270342,-5.199337582605575,0.8428941667841321,5.19933758270342,0,0.9672738527196789,0,0,2.1550303643563176,0,1.3716572255726536,0,0,0.27096465396815916,1,-5.199337582605575,0,1,-5.199337582605575,0,0.545152709443339,1,-1,1,1,0.7985705612389081,0,4.0146806612380015,0,5.19933758270342,1,1,0,3.141492411630844,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14614654112344752,0,3.1198236025330157,0,5.19933758270342,1,0,2.6883563522158362,0,2.5171753049170893,0,2.6543954843839677,0,3.148150628796886,1,0,3.231375099742214,0,2.5085144594472255,1,-5.199337582605575,0,0.9712421696404934,0,-1,1,0,2.97681883995535,0,1,0,2.1710619869014463,0,1.1509703706863186,1.3383047329161413,-2.511289043252085,0.945662905918658,5.19933758270342,0,0.9647196635626745,1,0,2.15717146303829,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5451447019003999,1,-1,0,0,0.5780432824198548,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1008803858330682,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.058944429577140925,0,3.112041038000745,0,3.2785325941586847,1,0,2.653443122942473,0,2.5245398726471664,0,2.6524816937809255,0,2.865625357612701,1,0,5.19933758270342,0,2.553899818418822,1,-5.199337582605575,0,0.5329216886932209,0,0,1,0,2.97681883995535,0,1,0,5.19933758270342,0,0.794984526158235,0.402033376910907,-2.5097301416129936,0.5285265964740178,5.19933758270342,0,0.9863598859217173,0,0,2.1311536598884118,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5446618395739458,1,-1,1,0,1.659961465232363,0,3.2093601879457476,0,0.7668121806540854,1,1,0,3.0923473657938048,1.133080957839303,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14548697157434942,0,3.1195518586602784,0,5.19933758270342,1,0,2.6265520729133693,0,2.5161641815509546,0,2.652368588368571,0,5.19933758270342,1,0,5.19933758270342,0,2.5316887706550606,1,-5.199337582605575,0,1.1235379381074986,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1875105448637537,5.19933758270342,-5.199337582605575,1.0936703523942997,5.19933758270342,0,0.9487132580937159,0,0,2.1431432895885236,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5444543857029321,1,-1,1,0,1.2343218593886987,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1751930243169983,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14503670196517032,0,3.1100091360566005,0,5.19933758270342,1,0,2.6116230695114107,0,2.5144796923304766,0,2.65249583434364,0,5.19933758270342,0,0,2.5201920649325467,0,2.521535946346727,0,2.67466413612223,0,1.577328952329148,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,1.137044392184792,5.19933758270342,-2.4999961083265516,0.9855712831425759,2.7474533072977194,0,0.9285868170189202,0,0,1.3964454709012428,0,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,0,0,0.6343396394107158,0,-0.17936301045877048,2,-1,0,1,1.5801536251959627,0,5.19933758270342,0,0.1746414694844966,1,1,0,3.217505233263983,0.1429402855329542,0,0,0
0,5.19933758270342,1,-5.199337582605575,-0.9578123546432784,1,-5.199337582605575,1,-5.199337582605575,1,0,2.7050729757025684,0,2.801881816707178,0,2.748564451475427,0,3.945308636291972,1,0,2.513478406187401,0,2.4302111478299575,1,-5.199337582605575,0,0.15353829822140805,0,-1,0,0,1.58970755513782,0,0,0,-1.280981397513278,0,-0.5056312571621586,3.785145021684238,-2.4799243654398526,-0.04521363151030037,3.3150066738376083,0,1.0414762096207661,1,0,1.0337863466986017,0,1.3716572255726536,0,0,0.18547912240948874,1,-5.199337582605575,0,1,-5.199337582605575,0,0.0987320350599623,1,-1,0,1,2.459320444189848,0,2.569247551952914,0,0.010538572198944128,1,1,0,3.0900798849002493,1.0240352786649112,0,0,0
0,1.95374049860155,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,3.2430234338235047,-2.3613157491463963,-1.3458615544865258,-5.199337582605575,0,2.2318469241590737,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.1860559731466536,0,2.113819787208067,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.146436035785302,0,3.120869493299438,0,5.19933758270342,1,0,2.6369261248842752,0,2.516126232087833,0,2.652255516877344,0,3.6756137057349227,1,0,5.19933758270342,0,2.5123490298171163,1,-5.199337582605575,0,1.1292903629885531,0,-1,1,0,2.97681883995535,0,1,0,2.169741105172038,0,1.2189201922175328,3.508508080830735,-5.199337582605575,1.110232754703054,5.19933758270342,0,0.9420094274463587,1,0,2.1557005534645195,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5453232417101614,1,-1,0,1,0.7985705612389081,0,5.19933758270342,0,5.19933758270342,1,1,0,3.143725691323626,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.021310986082298967,0,3.1156128391311757,0,5.19933758270342,1,0,2.523351478656573,0,2.515241082637595,0,2.6547936387350983,0,2.7296084903389115,1,0,2.5405912024463193,0,2.545073256872702,1,-5.199337582605575,0,1.322303224082697,0,-1,1,0,2.97681883995535,0,1,0,2.172057370055651,0,1.1918644300756733,0.26575035239553924,-2.5038953627609044,1.282219082324303,5.19933758270342,0,0.928173738727652,0,0,2.129313188314782,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5421239901459944,1,-1,0,0,1.2343218593886987,1,-5.199337582605575,1,-5.199337582605575,1,1,0,3.0958319833630603,2.4419896571965207,0,0,0
0,5.19933758270342,1,-5.199337582605575,-0.019455506806112167,0,3.1171777450209497,0,5.19933758270342,1,0,2.713555033284868,0,2.5165333990201226,0,2.6519729864113466,0,5.19933758270342,1,0,5.19933758270342,0,2.5174913760274524,1,-5.199337582605575,0,1.0576803545287716,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1431454477952148,5.19933758270342,-3.043920455617789,1.0494131024057902,5.19933758270342,0,0.957908668789855,0,0,2.1403398554537314,0,1.3716572255726536,0,0,0.2183485668388229,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5439877401300585,1,-1,1,0,0.35820119950593354,0,5.19933758270342,0,5.19933758270342,1,1,0,3.151375579335262,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14504714537676133,0,3.1071692394760158,0,5.19933758270342,1,0,2.691757066085317,0,2.515595458765721,0,2.6525948331362312,0,5.19933758270342,0,0,2.520407066853027,0,2.521685272737823,0,2.67466413612223,0,1.2291474294099467,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,1.0420830439643431,5.19933758270342,-2.498816886781049,0.7708389112903772,2.7474533072977194,0,0.9287759660548437,0,0,2.119849580195398,0,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,0,0,0.6343396394107158,0,-0.17780681188571798,2,-1,0,1,1.5801536251959627,0,5.19933758270342,0,0.00429375027644708,1,1,0,3.174816776463236,0.14354915870886728,0,0,0
0,5.19933758270342,0,5.19933758270342,-0.9593211745075569,0,2.9544224520943736,0,3.0924739266019796,1,0,2.7053274036127752,0,2.783968549327141,0,2.6946880606193377,0,5.19933758270342,1,0,2.5136898045942995,0,2.427929710671877,1,-5.199337582605575,0,0.15817467272562385,0,-1,0,0,1.58970755513782,0,0,0,-1.280981397513278,0,-0.4975004419732858,5.19933758270342,-2.504918849289565,-0.012639182223639866,3.5483099687346233,0,1.080263604151033,1,0,2.1196866531018133,0,1.3716572255726536,0,0,0.18619111656113718,0,1.2063471179671152,0,1,-5.199337582605575,0,0.09887957653099656,1,-1,0,1,2.459320444189848,0,2.570246873206896,0,0.017564865040990845,1,1,0,3.090105888745549,1.1313863649218614,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.01982440337863655,0,3.1153507307543955,0,5.19933758270342,1,0,2.6830382962953374,0,2.517249653084193,0,2.652312048384182,0,3.2888921504078574,1,0,5.19933758270342,0,2.513277493171703,1,-5.199337582605575,0,0.9617740530459615,0,-1,1,0,2.97681883995535,0,1,0,5.19933758270342,0,1.1102667040085032,3.1058429578327376,-2.575483324008602,0.9613329352843286,5.19933758270342,0,0.9615986630178209,0,0,2.136293846918802,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5438018759363301,1,-1,1,1,0.5010056937439671,0,3.6356050602473653,0,5.19933758270342,1,1,0,3.115118916193584,5.19933758270342,0,0,0
0,1.9467761172991493,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,3.242988225093856,-2.3832250263982395,-1.3458332258298422,-5.199337582605575,0,2.231999986966534,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.1862811393296884,0,2.114238862032186,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,0,2.97681883995535,0,0,0,-5.199337582605575,1,-5.199337582605575,-2.86698171492547,-2.319233625477101,2.771189248946299,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,1,0,1,0.5010056937439671,1,-5.199337582605575,1,-5.199337582605575,-1,-1,1,-5.199337582605575,-5.199337582605575,0,0,0
